"","Date_of_game","Team1","Team2","Pointspread","Score1","Score2","scorediff","Location","ATLANTA HAWKS","BOSTON CELTICS","BROOKLYN NETS","CHARLOTTE HORNETS","CHICAGO BULLS","CLEVELAND CAVALIERS","DALLAS MAVERICKS","DENVER NUGGETS","DETROIT PISTONS","GOLDEN STATE WARRIORS","HOUSTON ROCKETS","INDIANA PACERS","LOS ANGELES CLIPPERS","LOS ANGELES LAKERS","MEMPHIS GRIZZLIES","MIAMI HEAT","MILWAUKEE BUCKS","MINNESOTA TIMBERWOLVES","NEW ORLEANS PELICANS","NEW YORK KNICKS","OKLAHOMA CITY THUNDER","ORLANDO MAGIC","PHILADELPHIA 76ERS","PHOENIX SUNS","PORTLAND TRAIL BLAZERS","SACRAMENTO KINGS","SAN ANTONIO SPURS","TORONTO RAPTORS","UTAH JAZZ","WASHINGTON WIZARDS"
"839",2016-11-30,"INDIANA PACERS","PORTLAND TRAIL BLAZERS",7.5,109,131,-22,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"840",2016-12-10,"INDIANA PACERS","PORTLAND TRAIL BLAZERS",1.5,118,111,7,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"841",2017-01-18,"INDIANA PACERS","SACRAMENTO KINGS",2.5,106,100,6,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"842",2017-01-27,"INDIANA PACERS","SACRAMENTO KINGS",-4.5,115,111,4,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"843",2017-02-13,"INDIANA PACERS","SAN ANTONIO SPURS",4.5,106,110,-4,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"844",2017-03-01,"INDIANA PACERS","SAN ANTONIO SPURS",10,99,100,-1,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"845",2017-03-19,"INDIANA PACERS","TORONTO RAPTORS",3,91,116,-25,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"846",2017-03-31,"INDIANA PACERS","TORONTO RAPTORS",5,100,111,-11,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"847",2017-04-04,"INDIANA PACERS","TORONTO RAPTORS",-2.5,108,90,18,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"848",2017-01-21,"INDIANA PACERS","UTAH JAZZ",7,100,109,-9,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"849",2017-03-20,"INDIANA PACERS","UTAH JAZZ",2.5,107,100,7,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"850",2016-12-19,"INDIANA PACERS","WASHINGTON WIZARDS",-5.5,107,105,2,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"851",2016-12-28,"INDIANA PACERS","WASHINGTON WIZARDS",4.5,105,111,-6,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"852",2017-02-10,"INDIANA PACERS","WASHINGTON WIZARDS",6,107,112,-5,"V",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"853",2017-02-16,"INDIANA PACERS","WASHINGTON WIZARDS",2.5,98,111,-13,"H",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"854",2016-12-25,"LOS ANGELES CLIPPERS","LOS ANGELES LAKERS",-3.5,102,111,-9,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"855",2017-01-14,"LOS ANGELES CLIPPERS","LOS ANGELES LAKERS",-11.5,113,97,16,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"856",2017-03-21,"LOS ANGELES CLIPPERS","LOS ANGELES LAKERS",-9.5,133,109,24,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"857",2017-04-01,"LOS ANGELES CLIPPERS","LOS ANGELES LAKERS",-15,115,104,11,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"858",2016-11-04,"LOS ANGELES CLIPPERS","MEMPHIS GRIZZLIES",-5.5,99,88,11,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"859",2016-11-16,"LOS ANGELES CLIPPERS","MEMPHIS GRIZZLIES",-12.5,107,111,-4,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"860",2017-01-04,"LOS ANGELES CLIPPERS","MEMPHIS GRIZZLIES",1.5,115,106,9,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"861",2017-03-09,"LOS ANGELES CLIPPERS","MEMPHIS GRIZZLIES",2.5,114,98,16,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"862",2016-12-16,"LOS ANGELES CLIPPERS","MIAMI HEAT",-7.5,102,98,4,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"863",2017-01-08,"LOS ANGELES CLIPPERS","MIAMI HEAT",-9,98,86,12,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"864",2017-03-03,"LOS ANGELES CLIPPERS","MILWAUKEE BUCKS",-5.5,101,112,-11,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"865",2017-03-15,"LOS ANGELES CLIPPERS","MILWAUKEE BUCKS",-7.5,96,97,-1,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"866",2016-11-12,"LOS ANGELES CLIPPERS","MINNESOTA TIMBERWOLVES",-5,119,105,14,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"867",2017-01-19,"LOS ANGELES CLIPPERS","MINNESOTA TIMBERWOLVES",1,101,104,-3,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"868",2017-03-08,"LOS ANGELES CLIPPERS","MINNESOTA TIMBERWOLVES",-3.5,91,107,-16,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"869",2016-12-02,"LOS ANGELES CLIPPERS","NEW ORLEANS PELICANS",-4.5,114,96,18,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"870",2016-12-10,"LOS ANGELES CLIPPERS","NEW ORLEANS PELICANS",-15,133,105,28,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"871",2016-12-28,"LOS ANGELES CLIPPERS","NEW ORLEANS PELICANS",1,98,102,-4,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"872",2017-02-08,"LOS ANGELES CLIPPERS","NEW YORK KNICKS",-1.5,119,115,4,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"873",2017-03-20,"LOS ANGELES CLIPPERS","NEW YORK KNICKS",-10.5,114,105,9,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"874",2016-11-02,"LOS ANGELES CLIPPERS","OKLAHOMA CITY THUNDER",-7.5,83,85,-2,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"875",2016-11-11,"LOS ANGELES CLIPPERS","OKLAHOMA CITY THUNDER",-5,110,108,2,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"876",2016-12-31,"LOS ANGELES CLIPPERS","OKLAHOMA CITY THUNDER",8.5,88,114,-26,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"877",2017-01-16,"LOS ANGELES CLIPPERS","OKLAHOMA CITY THUNDER",-8.5,120,98,22,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"878",2016-12-14,"LOS ANGELES CLIPPERS","ORLANDO MAGIC",-8.5,113,108,5,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"879",2017-01-11,"LOS ANGELES CLIPPERS","ORLANDO MAGIC",-10.5,105,96,9,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"880",2017-01-24,"LOS ANGELES CLIPPERS","PHILADELPHIA 76ERS",-4.5,110,121,-11,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"881",2017-03-11,"LOS ANGELES CLIPPERS","PHILADELPHIA 76ERS",-14,112,100,12,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"882",2016-10-31,"LOS ANGELES CLIPPERS","PHOENIX SUNS",-11.5,116,98,18,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"883",2017-01-02,"LOS ANGELES CLIPPERS","PHOENIX SUNS",-4.5,109,98,11,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"884",2017-02-01,"LOS ANGELES CLIPPERS","PHOENIX SUNS",-2.5,124,114,10,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"885",2017-03-30,"LOS ANGELES CLIPPERS","PHOENIX SUNS",-9.5,124,118,6,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"886",2016-10-27,"LOS ANGELES CLIPPERS","PORTLAND TRAIL BLAZERS",-2.5,114,106,8,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"887",2016-11-09,"LOS ANGELES CLIPPERS","PORTLAND TRAIL BLAZERS",-11,111,80,31,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"888",2016-12-12,"LOS ANGELES CLIPPERS","PORTLAND TRAIL BLAZERS",-10,121,120,1,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"889",2016-11-18,"LOS ANGELES CLIPPERS","SACRAMENTO KINGS",-8.5,121,115,6,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"890",2017-01-06,"LOS ANGELES CLIPPERS","SACRAMENTO KINGS",-2.5,106,98,8,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"891",2017-03-26,"LOS ANGELES CLIPPERS","SACRAMENTO KINGS",-13,97,98,-1,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"892",2017-04-12,"LOS ANGELES CLIPPERS","SACRAMENTO KINGS",-17,115,95,20,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"893",2016-11-05,"LOS ANGELES CLIPPERS","SAN ANTONIO SPURS",4.5,116,92,24,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"894",2016-12-22,"LOS ANGELES CLIPPERS","SAN ANTONIO SPURS",1.5,106,101,5,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"895",2017-02-24,"LOS ANGELES CLIPPERS","SAN ANTONIO SPURS",3.5,97,105,-8,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"896",2017-04-08,"LOS ANGELES CLIPPERS","SAN ANTONIO SPURS",1.5,98,87,11,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"897",2016-11-21,"LOS ANGELES CLIPPERS","TORONTO RAPTORS",-8.5,123,115,8,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"898",2017-02-06,"LOS ANGELES CLIPPERS","TORONTO RAPTORS",6.5,109,118,-9,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"899",2016-10-30,"LOS ANGELES CLIPPERS","UTAH JAZZ",-7,88,75,13,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"900",2017-02-13,"LOS ANGELES CLIPPERS","UTAH JAZZ",8.5,88,72,16,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"901",2017-03-13,"LOS ANGELES CLIPPERS","UTAH JAZZ",1.5,108,114,-6,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"902",2017-03-25,"LOS ANGELES CLIPPERS","UTAH JAZZ",-5,108,95,13,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"903",2017-04-15,"LOS ANGELES CLIPPERS","UTAH JAZZ",-5.5,95,97,-2,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"904",2017-04-18,"LOS ANGELES CLIPPERS","UTAH JAZZ",-9,99,91,8,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"905",2017-04-21,"LOS ANGELES CLIPPERS","UTAH JAZZ",-1.5,111,106,5,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"906",2017-04-23,"LOS ANGELES CLIPPERS","UTAH JAZZ",3.5,98,105,-7,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"907",2017-04-25,"LOS ANGELES CLIPPERS","UTAH JAZZ",-3,92,96,-4,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"908",2017-04-28,"LOS ANGELES CLIPPERS","UTAH JAZZ",5.5,98,93,5,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"909",2017-04-30,"LOS ANGELES CLIPPERS","UTAH JAZZ",-3.5,91,104,-13,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"910",2016-12-18,"LOS ANGELES CLIPPERS","WASHINGTON WIZARDS",-5,110,117,-7,"V",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"911",2017-03-29,"LOS ANGELES CLIPPERS","WASHINGTON WIZARDS",-6.5,133,124,9,"H",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
"912",2016-12-03,"LOS ANGELES LAKERS","MEMPHIS GRIZZLIES",2.5,100,103,-3,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"913",2017-01-03,"LOS ANGELES LAKERS","MEMPHIS GRIZZLIES",4,116,102,14,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"914",2017-04-02,"LOS ANGELES LAKERS","MEMPHIS GRIZZLIES",7,108,103,5,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"915",2016-12-22,"LOS ANGELES LAKERS","MIAMI HEAT",5,107,115,-8,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"916",2017-01-06,"LOS ANGELES LAKERS","MIAMI HEAT",-2.5,127,100,27,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"917",2017-02-10,"LOS ANGELES LAKERS","MILWAUKEE BUCKS",5.5,122,114,8,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"918",2017-03-17,"LOS ANGELES LAKERS","MILWAUKEE BUCKS",7.5,103,107,-4,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
"919",2016-11-13,"LOS ANGELES LAKERS","MINNESOTA TIMBERWOLVES",3,99,125,-26,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"920",2017-03-24,"LOS ANGELES LAKERS","MINNESOTA TIMBERWOLVES",7,130,119,11,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"921",2017-03-30,"LOS ANGELES LAKERS","MINNESOTA TIMBERWOLVES",11,104,119,-15,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"922",2017-04-09,"LOS ANGELES LAKERS","MINNESOTA TIMBERWOLVES",5.5,110,109,1,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
"923",2016-11-12,"LOS ANGELES LAKERS","NEW ORLEANS PELICANS",1,126,99,27,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"924",2016-11-29,"LOS ANGELES LAKERS","NEW ORLEANS PELICANS",5.5,88,105,-17,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"925",2017-03-05,"LOS ANGELES LAKERS","NEW ORLEANS PELICANS",6,97,105,-8,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"926",2017-04-11,"LOS ANGELES LAKERS","NEW ORLEANS PELICANS",-2.5,108,96,12,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
"927",2016-12-11,"LOS ANGELES LAKERS","NEW YORK KNICKS",2.5,112,118,-6,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"928",2017-02-06,"LOS ANGELES LAKERS","NEW YORK KNICKS",5,121,107,14,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
"929",2016-10-30,"LOS ANGELES LAKERS","OKLAHOMA CITY THUNDER",8.5,96,113,-17,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"930",2016-11-22,"LOS ANGELES LAKERS","OKLAHOMA CITY THUNDER",2.5,111,109,2,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"931",2017-02-24,"LOS ANGELES LAKERS","OKLAHOMA CITY THUNDER",10.5,93,110,-17,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
"932",2016-12-23,"LOS ANGELES LAKERS","ORLANDO MAGIC",5,90,109,-19,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"933",2017-01-08,"LOS ANGELES LAKERS","ORLANDO MAGIC",-2.5,111,95,16,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"934",2016-12-16,"LOS ANGELES LAKERS","PHILADELPHIA 76ERS",1,100,89,11,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"935",2017-03-12,"LOS ANGELES LAKERS","PHILADELPHIA 76ERS",-4.5,116,118,-2,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"936",2016-11-06,"LOS ANGELES LAKERS","PHOENIX SUNS",-3.5,119,108,11,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"937",2016-12-09,"LOS ANGELES LAKERS","PHOENIX SUNS",-2,115,119,-4,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"938",2017-02-15,"LOS ANGELES LAKERS","PHOENIX SUNS",4.5,101,137,-36,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"939",2017-03-09,"LOS ANGELES LAKERS","PHOENIX SUNS",6.5,122,110,12,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"940",2017-01-05,"LOS ANGELES LAKERS","PORTLAND TRAIL BLAZERS",7,109,118,-9,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"941",2017-01-10,"LOS ANGELES LAKERS","PORTLAND TRAIL BLAZERS",2,87,108,-21,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"942",2017-01-25,"LOS ANGELES LAKERS","PORTLAND TRAIL BLAZERS",8.5,98,105,-7,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"943",2017-03-26,"LOS ANGELES LAKERS","PORTLAND TRAIL BLAZERS",6.5,81,97,-16,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
"944",2016-11-10,"LOS ANGELES LAKERS","SACRAMENTO KINGS",5.5,101,91,10,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"945",2016-12-12,"LOS ANGELES LAKERS","SACRAMENTO KINGS",8.5,92,116,-24,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"946",2017-02-14,"LOS ANGELES LAKERS","SACRAMENTO KINGS",-2.5,96,97,-1,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"947",2017-04-07,"LOS ANGELES LAKERS","SACRAMENTO KINGS",-2.5,98,94,4,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"948",2016-11-18,"LOS ANGELES LAKERS","SAN ANTONIO SPURS",6.5,107,116,-9,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"949",2017-01-12,"LOS ANGELES LAKERS","SAN ANTONIO SPURS",14,94,134,-40,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"950",2017-02-26,"LOS ANGELES LAKERS","SAN ANTONIO SPURS",12,98,119,-21,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"951",2017-04-05,"LOS ANGELES LAKERS","SAN ANTONIO SPURS",13.5,102,95,7,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
"952",2016-12-02,"LOS ANGELES LAKERS","TORONTO RAPTORS",9.5,80,113,-33,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"953",2017-01-01,"LOS ANGELES LAKERS","TORONTO RAPTORS",8.5,114,123,-9,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
"954",2016-10-28,"LOS ANGELES LAKERS","UTAH JAZZ",9,89,96,-7,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"955",2016-12-05,"LOS ANGELES LAKERS","UTAH JAZZ",4,101,107,-6,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"956",2016-12-27,"LOS ANGELES LAKERS","UTAH JAZZ",5.5,100,102,-2,"H",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"957",2017-01-26,"LOS ANGELES LAKERS","UTAH JAZZ",13.5,88,96,-8,"V",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
