"","X.3","X.2","Rk","G","Date","X","Opp","W.L","Tm","Opp.1","TeamFG","TeamFGA","TeamFG.","Team3P","Team3PA","Team3P.","TeamFT","TeamFTA","TeamFT.","TeamORB","TeamTRB","TeamAST","TeamSTL","TeamBLK","TeamTOV","TeamPF","X.1","OppoFG","OppoFGA","OppoFG.","Oppo3P","Oppo3PA","Oppo3P.","OppoFT","OppoFTA","OppoFT.","OppoORB","OppoTRB","OppoAST","OppoSTL","OppoBLK","OppoTOV","OppoPF","Tm1","TPdiff","TRBdiff","FTdiff","ASTdiff","BLKdiff","TOVdiff"
"723",861,861,75,75,"2017-03-29","@","SAN ANTONIO SPURS","W",110,98,43,85,0.506,13,26,0.5,11,11,1,10,35,31,7,7,15,22,NA,34,83,0.41,9,24,0.375,21,26,0.808,16,42,20,9,9,15,12,"GOLDEN STATE WARRIORS",4,-7,-10,11,-2,0
"724",877,877,9,9,"2017-05-14","","SAN ANTONIO SPURS","W",113,111,39,81,0.481,11,30,0.367,24,33,0.727,17,43,22,13,8,19,24,NA,40,84,0.476,7,22,0.318,24,28,0.857,14,37,19,13,3,17,24,"GOLDEN STATE WARRIORS",4,6,0,3,5,2
"725",878,878,10,10,"2017-05-16","","SAN ANTONIO SPURS","W",136,100,50,89,0.562,18,37,0.486,18,19,0.947,6,40,39,16,5,16,19,NA,37,100,0.37,8,23,0.348,18,21,0.857,22,49,21,11,5,18,17,"GOLDEN STATE WARRIORS",10,-9,0,18,0,-2
"726",879,879,11,11,"2017-05-20","@","SAN ANTONIO SPURS","W",120,108,46,84,0.548,11,27,0.407,17,22,0.773,9,42,23,12,6,21,23,NA,44,93,0.473,5,21,0.238,15,25,0.6,15,46,22,10,3,15,21,"GOLDEN STATE WARRIORS",6,-4,2,1,3,6
"727",880,880,12,12,"2017-05-22","@","SAN ANTONIO SPURS","W",129,115,48,86,0.558,14,39,0.359,19,25,0.76,5,53,30,7,3,17,25,NA,41,98,0.418,8,25,0.32,25,32,0.781,12,42,33,14,4,8,20,"GOLDEN STATE WARRIORS",6,11,-6,-3,-1,9
"728",797,797,11,11,"2016-11-16","@","TORONTO RAPTORS","W",127,121,44,87,0.506,13,36,0.361,26,28,0.929,7,35,33,9,7,12,25,NA,37,82,0.451,10,25,0.4,37,41,0.902,13,46,16,8,1,14,22,"GOLDEN STATE WARRIORS",3,-11,-11,17,6,-2
"729",819,819,33,33,"2016-12-28","","TORONTO RAPTORS","W",121,111,46,81,0.568,14,23,0.609,15,18,0.833,9,51,33,4,9,20,16,NA,40,103,0.388,13,35,0.371,18,22,0.818,19,45,24,13,6,7,18,"GOLDEN STATE WARRIORS",1,6,-3,9,3,13
"730",809,809,23,23,"2016-12-08","@","UTAH JAZZ","W",106,99,39,80,0.488,12,29,0.414,16,23,0.696,9,47,26,10,4,16,23,NA,37,89,0.416,10,38,0.263,15,21,0.714,12,46,20,8,2,15,22,"GOLDEN STATE WARRIORS",2,1,1,6,2,1
"731",815,815,29,29,"2016-12-20","","UTAH JAZZ","W",104,74,40,90,0.444,9,23,0.391,15,17,0.882,9,50,24,13,3,10,18,NA,27,76,0.355,9,30,0.3,11,20,0.55,10,44,13,5,3,23,17,"GOLDEN STATE WARRIORS",0,6,4,11,0,-13
"732",867,867,81,81,"2017-04-10","","UTAH JAZZ","L",99,105,39,80,0.488,9,25,0.36,12,17,0.706,8,42,25,5,6,13,17,NA,41,92,0.446,13,35,0.371,10,15,0.667,14,49,29,8,3,11,17,"GOLDEN STATE WARRIORS",-4,-7,2,-4,3,2
"733",873,873,5,5,"2017-05-02","","UTAH JAZZ","W",106,94,40,82,0.488,7,29,0.241,19,21,0.905,5,37,32,7,8,7,16,NA,38,82,0.463,9,29,0.31,9,12,0.75,8,44,25,7,4,13,18,"GOLDEN STATE WARRIORS",-2,-7,10,7,4,-6
"734",874,874,6,6,"2017-05-04","","UTAH JAZZ","W",115,104,42,85,0.494,14,31,0.452,17,20,0.85,9,47,33,11,4,17,20,NA,38,84,0.452,12,32,0.375,16,20,0.8,5,39,19,9,2,14,23,"GOLDEN STATE WARRIORS",2,8,1,14,2,3
"735",875,875,7,7,"2017-05-06","@","UTAH JAZZ","W",102,91,37,84,0.44,9,30,0.3,19,23,0.826,8,51,17,3,4,7,20,NA,30,77,0.39,7,22,0.318,24,34,0.706,5,42,19,6,3,8,22,"GOLDEN STATE WARRIORS",2,9,-5,-2,1,-1
"736",876,876,8,8,"2017-05-08","@","UTAH JAZZ","W",121,95,43,84,0.512,11,26,0.423,24,27,0.889,6,50,28,8,3,11,26,NA,33,89,0.371,8,27,0.296,21,28,0.75,10,42,13,7,4,9,23,"GOLDEN STATE WARRIORS",3,8,3,15,-1,2
"737",846,846,60,60,"2017-02-28","@","WASHINGTON WIZARDS","L",108,112,39,84,0.464,8,29,0.276,22,27,0.815,13,41,28,10,6,19,23,NA,41,91,0.451,12,28,0.429,18,20,0.9,17,46,29,11,6,19,22,"GOLDEN STATE WARRIORS",-4,-5,4,-1,0,0
"738",863,863,77,77,"2017-04-02","","WASHINGTON WIZARDS","W",139,115,50,88,0.568,16,36,0.444,23,26,0.885,10,44,34,7,10,16,20,NA,43,92,0.467,10,27,0.37,19,25,0.76,9,38,28,9,3,14,20,"GOLDEN STATE WARRIORS",6,6,4,6,7,2
"739",936,936,51,51,"2017-01-29","@","INDIANA PACERS","L",101,120,34,83,0.41,11,39,0.282,22,25,0.88,11,41,21,7,6,15,24,NA,47,87,0.54,5,21,0.238,21,26,0.808,7,42,28,9,7,10,21,"HOUSTON ROCKETS",6,-1,1,-7,-1,5
"740",946,946,61,61,"2017-02-27","","INDIANA PACERS","L",108,117,32,88,0.364,10,45,0.222,34,42,0.81,12,39,22,8,5,10,22,NA,41,91,0.451,13,30,0.433,22,25,0.88,13,55,29,7,5,15,26,"HOUSTON ROCKETS",-3,-16,12,-7,0,-5
"741",919,919,34,34,"2016-12-30","","LOS ANGELES CLIPPERS","W",140,116,45,81,0.556,14,40,0.35,36,43,0.837,9,45,29,12,5,13,17,NA,45,96,0.469,13,33,0.394,13,16,0.813,11,38,22,8,4,15,25,"HOUSTON ROCKETS",1,7,23,7,1,-2
"742",947,947,62,62,"2017-03-01","@","LOS ANGELES CLIPPERS","W",122,103,37,87,0.425,20,52,0.385,28,33,0.848,19,62,21,3,2,16,17,NA,42,94,0.447,12,34,0.353,7,13,0.538,10,36,26,8,3,7,23,"HOUSTON ROCKETS",8,26,21,-5,-1,9
"743",966,966,81,81,"2017-04-10","@","LOS ANGELES CLIPPERS","L",96,125,33,84,0.393,9,40,0.225,21,27,0.778,9,41,23,5,3,15,23,NA,46,91,0.505,10,26,0.385,23,28,0.821,12,49,29,9,0,9,16,"HOUSTON ROCKETS",-1,-8,-2,-6,3,6
"744",886,886,1,1,"2016-10-26","@","LOS ANGELES LAKERS","L",114,120,44,86,0.512,7,29,0.241,19,27,0.704,10,39,29,10,1,14,23,NA,45,89,0.506,12,35,0.343,18,22,0.818,11,39,21,10,4,15,24,"HOUSTON ROCKETS",-5,0,1,8,-3,-1
"745",907,907,22,22,"2016-12-07","","LOS ANGELES LAKERS","W",134,95,51,94,0.543,15,36,0.417,17,21,0.81,15,52,35,20,2,20,22,NA,34,87,0.391,5,20,0.25,22,27,0.815,14,39,14,13,4,27,22,"HOUSTON ROCKETS",10,13,-5,21,-2,-7
"746",953,953,68,68,"2017-03-15","","LOS ANGELES LAKERS","W",139,100,50,91,0.549,18,43,0.419,21,32,0.656,13,50,37,13,4,19,21,NA,42,91,0.462,3,25,0.12,13,18,0.722,9,38,16,10,0,22,25,"HOUSTON ROCKETS",15,12,8,21,4,-3
"747",916,916,31,31,"2016-12-23","@","MEMPHIS GRIZZLIES","L",109,115,38,89,0.427,20,52,0.385,13,15,0.867,10,40,27,5,3,13,22,NA,41,81,0.506,13,25,0.52,20,25,0.8,9,38,23,8,3,10,16,"HOUSTON ROCKETS",7,2,-7,4,0,3
"748",927,927,42,42,"2017-01-13","","MEMPHIS GRIZZLIES","L",105,110,33,82,0.402,10,41,0.244,29,36,0.806,10,31,19,9,2,12,20,NA,41,76,0.539,10,27,0.37,18,27,0.667,8,45,25,8,3,22,29,"HOUSTON ROCKETS",0,-14,11,-6,-1,-10
"749",932,932,47,47,"2017-01-21","@","MEMPHIS GRIZZLIES","W",119,95,41,80,0.513,16,42,0.381,21,25,0.84,6,46,27,11,6,12,25,NA,33,89,0.371,9,34,0.265,20,28,0.714,14,41,19,10,4,12,17,"HOUSTON ROCKETS",7,5,1,8,2,0
"750",948,948,63,63,"2017-03-04","","MEMPHIS GRIZZLIES","W",123,108,39,78,0.5,18,42,0.429,27,36,0.75,10,43,25,10,4,14,20,NA,43,97,0.443,8,28,0.286,14,21,0.667,17,46,26,8,6,13,24,"HOUSTON ROCKETS",10,-3,13,-1,-2,1
"751",929,929,44,44,"2017-01-17","@","MIAMI HEAT","L",103,109,36,90,0.4,9,39,0.231,22,28,0.786,11,49,21,8,3,17,16,NA,42,90,0.467,9,29,0.31,16,24,0.667,11,52,21,11,1,15,24,"HOUSTON ROCKETS",0,-3,6,0,2,2
"752",943,943,58,58,"2017-02-15","","MIAMI HEAT","L",109,117,36,87,0.414,13,40,0.325,24,31,0.774,15,41,22,6,1,8,23,NA,44,84,0.524,13,35,0.371,16,24,0.667,12,46,27,3,7,11,20,"HOUSTON ROCKETS",0,-5,8,-5,-6,-3
"753",930,930,45,45,"2017-01-18","","MILWAUKEE BUCKS","W",111,92,43,95,0.453,14,44,0.318,11,15,0.733,13,46,25,9,12,10,17,NA,37,93,0.398,7,28,0.25,11,14,0.786,15,50,26,8,8,18,14,"HOUSTON ROCKETS",7,-4,0,-1,4,-8
"754",933,933,48,48,"2017-01-23","@","MILWAUKEE BUCKS","L",114,127,39,77,0.506,14,35,0.4,22,28,0.786,5,28,26,11,4,21,22,NA,47,80,0.588,11,23,0.478,22,27,0.815,7,37,31,17,6,19,20,"HOUSTON ROCKETS",3,-9,0,-5,-2,2
"755",913,913,28,28,"2016-12-17","@","MINNESOTA TIMBERWOLVES","W",111,109,39,96,0.406,17,51,0.333,16,20,0.8,10,47,25,14,4,16,22,NA,41,92,0.446,7,21,0.333,20,27,0.741,13,55,29,9,6,21,21,"HOUSTON ROCKETS",10,-8,-4,-4,-2,-5
"756",926,926,41,41,"2017-01-11","@","MINNESOTA TIMBERWOLVES","L",105,119,36,87,0.414,15,42,0.357,18,22,0.818,7,32,23,7,4,15,23,NA,44,81,0.543,8,23,0.348,23,25,0.92,9,49,31,8,9,17,19,"HOUSTON ROCKETS",7,-17,-5,-8,-5,-2
"757",945,945,60,60,"2017-02-25","","MINNESOTA TIMBERWOLVES","W",142,130,44,94,0.468,22,58,0.379,32,42,0.762,13,32,32,15,6,13,21,NA,49,94,0.521,9,26,0.346,23,28,0.821,21,58,28,10,2,23,26,"HOUSTON ROCKETS",13,-26,9,4,4,-10
"758",967,967,82,82,"2017-04-12","","MINNESOTA TIMBERWOLVES","W",123,118,45,97,0.464,19,56,0.339,14,22,0.636,16,47,37,11,7,10,14,NA,48,91,0.527,11,23,0.478,11,15,0.733,10,49,37,7,3,15,15,"HOUSTON ROCKETS",8,-2,3,0,4,-5
"759",912,912,27,27,"2016-12-16","","NEW ORLEANS PELICANS","W",122,100,42,94,0.447,24,61,0.393,14,19,0.737,13,57,27,7,4,14,18,NA,40,98,0.408,9,27,0.333,11,20,0.55,13,47,17,4,6,11,16,"HOUSTON ROCKETS",15,10,3,10,-2,3
"760",944,944,59,59,"2017-02-23","@","NEW ORLEANS PELICANS","W",129,99,45,91,0.495,20,51,0.392,19,24,0.792,12,48,28,12,5,16,25,NA,36,86,0.419,6,31,0.194,21,26,0.808,11,44,24,10,8,20,21,"HOUSTON ROCKETS",14,4,-2,4,-3,-4
"761",954,954,69,69,"2017-03-17","@","NEW ORLEANS PELICANS","L",112,128,37,91,0.407,13,40,0.325,25,32,0.781,10,46,18,6,3,12,19,NA,49,92,0.533,12,34,0.353,18,24,0.75,9,54,29,8,7,13,20,"HOUSTON ROCKETS",1,-8,7,-11,-4,-1
"762",957,957,72,72,"2017-03-24","","NEW ORLEANS PELICANS","W",117,107,44,93,0.473,14,39,0.359,15,20,0.75,15,59,29,5,3,18,19,NA,41,91,0.451,14,38,0.368,11,14,0.786,6,36,28,9,7,10,15,"HOUSTON ROCKETS",0,23,4,1,-4,8
"763",890,890,5,5,"2016-11-02","@","NEW YORK KNICKS","W",118,99,42,89,0.472,15,40,0.375,19,27,0.704,19,54,25,12,8,19,21,NA,37,85,0.435,8,20,0.4,17,25,0.68,7,34,18,10,6,16,22,"HOUSTON ROCKETS",7,20,2,7,2,3
"764",920,920,35,35,"2016-12-31","","NEW YORK KNICKS","W",129,122,42,92,0.457,21,55,0.382,24,29,0.828,10,46,30,3,2,13,20,NA,47,105,0.448,10,32,0.313,18,25,0.72,13,48,21,7,3,7,20,"HOUSTON ROCKETS",11,-2,6,9,-1,6
"765",896,896,11,11,"2016-11-16","@","OKLAHOMA CITY THUNDER","L",103,105,40,92,0.435,14,40,0.35,9,14,0.643,12,47,25,10,4,16,10,NA,40,84,0.476,12,25,0.48,13,14,0.929,5,44,25,7,7,16,15,"HOUSTON ROCKETS",2,3,-4,0,-3,0
"766",908,908,23,23,"2016-12-09","@","OKLAHOMA CITY THUNDER","W",102,99,36,92,0.391,11,42,0.262,19,30,0.633,16,52,26,9,1,15,24,NA,34,81,0.42,7,28,0.25,24,31,0.774,9,46,18,9,5,17,19,"HOUSTON ROCKETS",4,6,-5,8,-4,-2
"767",922,922,37,37,"2017-01-05","","OKLAHOMA CITY THUNDER","W",118,116,41,86,0.477,15,39,0.385,21,30,0.7,9,43,27,6,3,9,20,NA,41,91,0.451,12,30,0.4,22,27,0.815,16,54,15,6,9,9,21,"HOUSTON ROCKETS",3,-11,-1,12,-6,0
"768",958,958,73,73,"2017-03-26","","OKLAHOMA CITY THUNDER","W",137,125,50,79,0.633,20,39,0.513,17,21,0.81,2,36,32,8,4,19,23,NA,47,94,0.5,11,30,0.367,20,28,0.714,15,41,27,15,3,16,21,"HOUSTON ROCKETS",9,-5,-3,5,1,3
"769",968,968,1,1,"2017-04-16","","OKLAHOMA CITY THUNDER","W",118,87,45,91,0.495,10,33,0.303,18,26,0.692,14,56,21,8,3,11,19,NA,30,81,0.37,9,29,0.31,18,23,0.783,7,41,19,8,5,15,19,"HOUSTON ROCKETS",1,15,0,2,-2,-4
"770",969,969,2,2,"2017-04-19","","OKLAHOMA CITY THUNDER","W",115,111,38,78,0.487,11,29,0.379,28,37,0.757,5,37,20,5,8,13,21,NA,40,97,0.412,7,30,0.233,24,28,0.857,17,48,20,9,11,7,24,"HOUSTON ROCKETS",4,-11,4,0,-3,6
"771",970,970,3,3,"2017-04-21","@","OKLAHOMA CITY THUNDER","L",113,115,38,83,0.458,10,35,0.286,27,33,0.818,11,42,10,4,6,13,24,NA,46,83,0.554,9,19,0.474,14,23,0.609,9,40,24,8,5,11,21,"HOUSTON ROCKETS",1,2,13,-14,1,2
"772",971,971,4,4,"2017-04-23","@","OKLAHOMA CITY THUNDER","W",113,109,37,85,0.435,11,35,0.314,28,33,0.848,13,45,19,13,2,19,26,NA,42,85,0.494,7,19,0.368,18,32,0.563,10,40,20,10,12,17,20,"HOUSTON ROCKETS",4,5,10,-1,-10,2
"773",972,972,5,5,"2017-04-25","","OKLAHOMA CITY THUNDER","W",105,99,33,82,0.402,6,37,0.162,33,39,0.846,10,47,13,7,6,12,23,NA,35,91,0.385,10,38,0.263,19,29,0.655,18,49,16,7,7,13,27,"HOUSTON ROCKETS",-4,-2,14,-3,-1,-1
"774",923,923,38,38,"2017-01-06","@","ORLANDO MAGIC","W",100,93,39,86,0.453,15,49,0.306,7,12,0.583,12,45,26,12,1,15,15,NA,38,91,0.418,8,23,0.348,9,13,0.692,19,49,18,8,2,15,14,"HOUSTON ROCKETS",7,-4,-2,8,-1,0
"775",940,940,55,55,"2017-02-07","","ORLANDO MAGIC","W",128,104,44,89,0.494,16,38,0.421,24,36,0.667,10,42,31,9,2,10,15,NA,42,88,0.477,6,25,0.24,14,20,0.7,10,47,28,7,4,16,23,"HOUSTON ROCKETS",10,-5,10,3,-2,-6
"776",895,895,10,10,"2016-11-14","","PHILADELPHIA 76ERS","W",115,88,44,91,0.484,17,40,0.425,10,17,0.588,16,55,20,6,10,17,19,NA,34,90,0.378,5,22,0.227,15,17,0.882,10,39,18,10,7,12,17,"HOUSTON ROCKETS",12,16,-5,2,3,5
"777",935,935,50,50,"2017-01-27","@","PHILADELPHIA 76ERS","W",123,118,42,81,0.519,12,31,0.387,27,28,0.964,6,41,25,10,4,23,29,NA,42,78,0.538,10,25,0.4,24,32,0.75,3,29,29,14,6,22,25,"HOUSTON ROCKETS",2,12,3,-4,-2,1
"778",915,915,30,30,"2016-12-21","@","PHOENIX SUNS","W",125,111,46,86,0.535,18,38,0.474,15,26,0.577,9,37,30,4,8,11,22,NA,44,93,0.473,9,25,0.36,14,20,0.7,14,44,20,7,6,8,23,"HOUSTON ROCKETS",9,-7,1,10,2,3
"779",917,917,32,32,"2016-12-26","","PHOENIX SUNS","W",131,115,46,92,0.5,15,43,0.349,24,30,0.8,10,47,28,11,4,20,22,NA,43,101,0.426,7,30,0.233,22,27,0.815,16,53,17,14,6,17,25,"HOUSTON ROCKETS",8,-6,2,11,-2,3
"780",942,942,57,57,"2017-02-11","","PHOENIX SUNS","W",133,102,42,85,0.494,18,36,0.5,31,39,0.795,16,55,27,8,4,21,23,NA,37,94,0.394,8,22,0.364,20,26,0.769,12,42,20,8,4,19,28,"HOUSTON ROCKETS",10,13,11,7,0,2
"781",962,962,77,77,"2017-04-02","@","PHOENIX SUNS","W",123,116,47,100,0.47,14,38,0.368,15,23,0.652,13,46,23,8,4,15,23,NA,42,100,0.42,8,34,0.235,24,29,0.828,22,61,24,8,11,23,24,"HOUSTON ROCKETS",6,-15,-9,-1,-7,-8
"782",897,897,12,12,"2016-11-17","","PORTLAND TRAIL BLAZERS","W",126,109,46,95,0.484,14,32,0.438,20,25,0.8,17,54,26,6,6,13,17,NA,41,90,0.456,10,28,0.357,17,21,0.81,10,41,24,6,4,12,19,"HOUSTON ROCKETS",4,13,3,2,2,1
"783",902,902,17,17,"2016-11-27","@","PORTLAND TRAIL BLAZERS","W",130,114,46,82,0.561,17,36,0.472,21,28,0.75,7,36,26,7,8,11,23,NA,40,83,0.482,12,33,0.364,22,29,0.759,8,35,24,7,2,14,24,"HOUSTON ROCKETS",5,1,-1,2,6,-3
"784",960,960,75,75,"2017-03-30","@","PORTLAND TRAIL BLAZERS","L",107,117,40,91,0.44,8,34,0.235,19,23,0.826,13,42,18,9,3,18,20,NA,43,90,0.478,13,33,0.394,18,22,0.818,11,41,24,12,8,12,16,"HOUSTON ROCKETS",-5,1,1,-6,-5,6
"785",901,901,16,16,"2016-11-25","@","SACRAMENTO KINGS","W",117,104,40,85,0.471,21,50,0.42,16,20,0.8,8,42,27,8,2,14,19,NA,39,80,0.488,9,32,0.281,17,21,0.81,4,37,24,7,6,14,18,"HOUSTON ROCKETS",12,5,-1,3,-4,0
"786",911,911,26,26,"2016-12-14","","SACRAMENTO KINGS","W",132,98,50,85,0.588,22,42,0.524,10,16,0.625,8,47,40,8,5,16,11,NA,39,92,0.424,11,32,0.344,9,11,0.818,12,40,27,8,7,15,16,"HOUSTON ROCKETS",11,7,1,13,-2,1
"787",937,937,52,52,"2017-01-31","","SACRAMENTO KINGS","W",105,83,38,85,0.447,14,45,0.311,15,22,0.682,11,60,28,4,4,14,24,NA,30,86,0.349,8,29,0.276,15,26,0.577,10,45,22,9,7,11,17,"HOUSTON ROCKETS",6,15,0,6,-3,3
"788",965,965,80,80,"2017-04-09","@","SACRAMENTO KINGS","W",135,128,45,80,0.563,18,43,0.419,27,31,0.871,5,41,26,3,2,16,22,NA,47,94,0.5,9,31,0.29,25,30,0.833,7,38,26,8,2,5,18,"HOUSTON ROCKETS",9,3,2,0,0,11
"789",893,893,8,8,"2016-11-09","@","SAN ANTONIO SPURS","W",101,99,37,78,0.474,10,30,0.333,17,22,0.773,8,45,25,7,4,19,24,NA,33,84,0.393,7,23,0.304,26,30,0.867,10,39,22,14,5,10,15,"HOUSTON ROCKETS",3,6,-9,3,-1,9
"790",894,894,9,9,"2016-11-12","","SAN ANTONIO SPURS","L",100,106,34,89,0.382,15,47,0.319,17,21,0.81,16,46,22,6,4,14,19,NA,41,76,0.539,5,18,0.278,19,24,0.792,2,35,21,6,11,10,19,"HOUSTON ROCKETS",10,11,-2,1,-7,4
"791",914,914,29,29,"2016-12-20","","SAN ANTONIO SPURS","L",100,102,35,92,0.38,6,38,0.158,24,27,0.889,20,51,22,10,5,16,17,NA,36,77,0.468,12,23,0.522,18,25,0.72,10,43,21,13,5,19,17,"HOUSTON ROCKETS",-6,8,6,1,0,-3
"792",949,949,64,64,"2017-03-06","@","SAN ANTONIO SPURS","L",110,112,41,88,0.466,14,39,0.359,14,17,0.824,7,43,19,3,3,12,20,NA,40,88,0.455,11,28,0.393,21,23,0.913,9,44,24,6,6,9,13,"HOUSTON ROCKETS",3,-1,-7,-5,-3,3
"793",973,973,6,6,"2017-05-01","@","SAN ANTONIO SPURS","W",126,99,40,87,0.46,22,50,0.44,24,27,0.889,7,49,30,13,5,14,25,NA,31,84,0.369,9,29,0.31,28,36,0.778,11,45,19,10,2,15,18,"HOUSTON ROCKETS",13,4,-4,11,3,-1
"794",974,974,7,7,"2017-05-03","@","SAN ANTONIO SPURS","L",96,121,37,83,0.446,11,34,0.324,11,15,0.733,9,32,22,7,3,11,18,NA,48,89,0.539,9,24,0.375,16,18,0.889,16,48,27,5,7,7,16,"HOUSTON ROCKETS",2,-16,-5,-5,-4,4
"795",975,975,8,8,"2017-05-05","","SAN ANTONIO SPURS","L",92,103,32,88,0.364,12,39,0.308,16,18,0.889,14,39,17,12,7,14,18,NA,39,86,0.453,9,25,0.36,16,20,0.8,12,49,23,7,8,20,17,"HOUSTON ROCKETS",3,-10,0,-6,-1,-6
"796",976,976,9,9,"2017-05-07","","SAN ANTONIO SPURS","W",125,104,50,95,0.526,19,43,0.442,6,10,0.6,7,41,28,7,3,9,17,NA,44,89,0.494,7,23,0.304,9,18,0.5,11,43,23,8,6,14,13,"HOUSTON ROCKETS",12,-2,-3,5,-3,-5
"797",977,977,10,10,"2017-05-09","@","SAN ANTONIO SPURS","L",107,110,38,86,0.442,16,48,0.333,15,21,0.714,9,47,21,4,5,15,23,NA,42,103,0.408,11,33,0.333,15,23,0.652,18,52,24,7,5,7,18,"HOUSTON ROCKETS",5,-5,0,-3,0,8
"798",978,978,11,11,"2017-05-11","","SAN ANTONIO SPURS","L",75,114,22,77,0.286,13,40,0.325,18,25,0.72,10,37,14,5,3,13,16,NA,51,96,0.531,5,22,0.227,7,13,0.538,14,60,32,8,9,7,21,"HOUSTON ROCKETS",8,-23,11,-18,-6,6
"799",900,900,15,15,"2016-11-23","","TORONTO RAPTORS","L",102,115,38,78,0.487,14,42,0.333,12,12,1,11,39,29,6,7,26,22,NA,43,88,0.489,12,23,0.522,17,21,0.81,15,38,28,14,7,14,15,"HOUSTON ROCKETS",2,1,-5,1,0,12
"800",924,924,39,39,"2017-01-08","@","TORONTO RAPTORS","W",129,122,46,89,0.517,11,38,0.289,26,31,0.839,10,39,27,9,6,15,22,NA,42,78,0.538,11,25,0.44,27,30,0.9,4,39,19,7,3,17,25,"HOUSTON ROCKETS",0,0,-1,8,3,-2
"801",898,898,13,13,"2016-11-19","","UTAH JAZZ","W",111,102,42,94,0.447,12,32,0.375,15,20,0.75,10,39,28,8,3,4,16,NA,39,76,0.513,12,27,0.444,12,17,0.706,5,43,22,3,5,12,17,"HOUSTON ROCKETS",0,-4,3,6,-2,-8
"802",903,903,18,18,"2016-11-29","@","UTAH JAZZ","L",101,120,37,91,0.407,11,30,0.367,16,22,0.727,15,38,14,5,6,7,20,NA,41,74,0.554,15,28,0.536,23,27,0.852,5,40,23,4,5,8,20,"HOUSTON ROCKETS",-4,-2,-7,-9,1,-1
"803",950,950,65,65,"2017-03-08","","UTAH JAZZ","L",108,115,35,79,0.443,8,32,0.25,30,40,0.75,10,31,22,9,4,8,20,NA,41,76,0.539,12,31,0.387,21,24,0.875,10,45,21,2,4,16,23,"HOUSTON ROCKETS",-4,-14,9,1,0,-8
"804",892,892,7,7,"2016-11-07","@","WASHINGTON WIZARDS","W",114,106,41,79,0.519,17,37,0.459,15,18,0.833,6,37,28,6,7,18,18,NA,39,94,0.415,10,27,0.37,18,20,0.9,16,45,20,12,5,13,16,"HOUSTON ROCKETS",7,-8,-3,8,2,5
"805",921,921,36,36,"2017-01-02","","WASHINGTON WIZARDS","W",101,91,37,86,0.43,12,39,0.308,15,21,0.714,7,41,25,9,9,13,12,NA,38,87,0.437,6,26,0.231,9,12,0.75,7,45,23,9,2,17,21,"HOUSTON ROCKETS",6,-4,6,2,7,-4
"806",996,996,18,18,"2016-11-27","","LOS ANGELES CLIPPERS","W",91,70,40,92,0.435,5,19,0.263,6,7,0.857,13,52,26,8,4,13,21,NA,22,70,0.314,4,24,0.167,22,27,0.815,6,40,11,9,4,20,13,"INDIANA PACERS",1,12,-16,15,0,-7
"807",998,998,20,20,"2016-12-04","@","LOS ANGELES CLIPPERS","W",111,102,39,79,0.494,5,14,0.357,28,35,0.8,5,36,21,9,2,9,24,NA,36,81,0.444,10,30,0.333,20,28,0.714,16,51,19,5,7,20,24,"INDIANA PACERS",-5,-15,8,2,-5,-11
"808",982,982,4,4,"2016-11-01","","LOS ANGELES LAKERS","W",115,108,41,87,0.471,10,28,0.357,23,29,0.793,11,43,19,10,8,15,20,NA,40,89,0.449,6,28,0.214,22,25,0.88,11,44,14,8,2,19,25,"INDIANA PACERS",4,-1,1,5,6,-4
"809",1020,1020,42,42,"2017-01-20","@","LOS ANGELES LAKERS","L",95,108,34,80,0.425,9,23,0.391,18,25,0.72,8,37,24,17,6,20,12,NA,41,87,0.471,14,33,0.424,12,15,0.8,16,51,27,15,3,23,20,"INDIANA PACERS",-5,-14,6,-3,3,-3
"810",1036,1036,58,58,"2017-02-24","","MEMPHIS GRIZZLIES","W",102,92,40,78,0.513,11,26,0.423,11,11,1,8,50,23,8,7,16,19,NA,35,84,0.417,9,27,0.333,13,23,0.565,12,39,20,11,5,11,15,"INDIANA PACERS",2,11,-2,3,2,5
"811",1053,1053,75,75,"2017-03-29","@","MEMPHIS GRIZZLIES","L",97,110,37,85,0.435,10,25,0.4,13,15,0.867,12,43,19,5,7,12,18,NA,41,88,0.466,12,32,0.375,16,18,0.889,9,43,22,8,3,8,19,"INDIANA PACERS",-2,0,-3,-3,4,4
"812",1004,1004,26,26,"2016-12-14","@","MIAMI HEAT","L",89,95,33,89,0.371,9,27,0.333,14,17,0.824,6,38,14,8,5,8,21,NA,37,82,0.451,7,25,0.28,14,25,0.56,14,58,23,4,6,15,16,"INDIANA PACERS",2,-20,0,-9,-1,-7
"813",1037,1037,59,59,"2017-02-25","@","MIAMI HEAT","L",95,113,34,85,0.4,4,12,0.333,23,26,0.885,13,43,21,8,4,15,24,NA,38,78,0.487,13,31,0.419,24,31,0.774,11,43,23,9,5,16,19,"INDIANA PACERS",-9,0,-1,-2,-1,-1
"814",1044,1044,66,66,"2017-03-12","","MIAMI HEAT","W",102,98,35,82,0.427,5,15,0.333,27,32,0.844,11,46,12,2,4,9,15,NA,39,94,0.415,9,32,0.281,11,16,0.688,19,54,18,4,4,8,22,"INDIANA PACERS",-4,-8,16,-6,0,1
